height,weight,chest,waist,hip,thigh,calf,arm,shoulder
171.8,80.9,106.4,99.8,98.8,60.4,39.5,35.3,40.9
168.5,64.4,104.2,79.1,88.6,57.4,34.9,33.3,39.0
176.4,65.6,87.8,78.2,96.3,59.5,37.8,30.4,38.8
176.3,74.7,98.2,86.9,95.3,56.5,40.4,33.5,40.2
171.0,71.8,97.4,89.3,95.5,57.4,38.0,32.4,41.1
172.5,74.7,99.5,91.5,97.8,55.1,40.1,32.4,41.5
168.5,68.7,98.3,86.1,96.8,60.0,38.3,33.1,39.3
162.6,65.0,98.2,85.7,93.4,55.4,35.0,32.2,38.6
175.9,77.8,103.3,98.5,97.7,59.1,36.4,31.8,40.4
164.3,85.6,107.3,106.4,105.4,63.3,41.2,34.7,40.4
179.2,90.0,110.9,99.6,100.3,62.0,42.6,38.3,41.5
173.4,78.0,102.6,94.5,98.5,57.8,37.5,33.0,40.4
168.0,82.7,110.8,101.2,102.9,62.3,40.5,35.7,40.6
174.3,73.6,103.2,91.6,97.5,58.9,37.0,34.0,41.0
173.0,63.3,90.0,78.6,88.7,54.9,36.8,30.7,40.3
173.3,67.0,100.3,71.5,93.1,57.4,35.3,32.3,41.3
169.1,57.3,87.7,78.4,88.6,52.9,35.4,28.6,38.8
163.5,80.6,109.2,101.8,103.3,63.3,40.0,35.3,41.4
169.4,73.0,106.3,94.9,96.9,58.2,38.5,32.5,41.9
174.0,89.1,112.7,97.9,103.9,65.3,40.1,38.0,40.5
164.4,53.5,85.9,80.0,87.9,49.3,33.1,29.0,35.4
180.7,82.3,102.8,90.6,100.7,59.4,40.3,34.5,40.8
169.2,71.4,102.8,91.1,95.0,57.0,37.1,35.0,40.7
174.7,103.8,109.7,121.6,112.8,67.6,44.0,38.5,39.8
167.5,85.2,101.3,101.2,105.7,65.2,41.3,35.0,39.0
161.5,58.5,88.3,81.0,91.7,56.2,35.7,30.3,38.1
178.3,72.9,101.0,85.4,93.9,57.7,38.0,33.4,40.4
170.8,83.9,107.4,97.9,103.8,63.3,40.7,37.9,41.2
177.7,81.6,105.4,93.2,103.8,61.0,40.7,36.3,42.6
165.3,59.5,98.6,85.4,87.7,50.0,33.5,30.5,40.0
178.5,82.8,100.9,93.4,101.0,65.2,41.2,34.2,41.0
166.5,91.9,111.0,113.4,106.0,63.5,43.1,37.0,40.7
168.4,64.0,96.1,83.2,92.8,54.7,35.7,32.4,39.3
172.2,63.4,92.6,77.3,87.1,51.3,36.0,32.0,37.6
170.2,73.3,103.5,91.2,95.9,59.0,37.6,43.7,39.4
167.7,66.0,99.3,82.4,92.0,58.7,36.0,34.0,42.5
166.1,69.9,101.5,92.5,91.0,57.8,40.5,31.5,38.4
160.0,61.2,93.1,86.6,90.4,56.4,34.8,31.1,37.8
170.4,82.1,103.8,100.6,103.4,62.3,39.9,33.5,39.4
173.5,56.4,89.6,78.7,88.5,51.9,34.6,28.8,38.2
164.1,69.0,101.1,90.0,91.6,56.7,35.8,32.8,41.1
162.4,63.4,95.4,84.9,90.3,55.1,34.2,31.3,39.2
164.2,62.5,93.3,78.9,89.8,54.5,37.2,31.7,38.0
164.6,64.4,98.7,87.3,92.4,55.7,34.2,32.7,39.4
167.5,72.1,100.0,94.7,96.6,55.2,37.1,33.1,38.3
170.6,60.6,95.0,81.2,86.0,51.0,34.2,30.2,38.1
180.4,73.0,100.7,89.3,97.0,59.8,36.4,34.3,38.5
172.0,77.5,104.1,91.6,99.0,59.8,36.7,35.8,41.0
173.5,69.4,96.2,87.7,91.0,57.0,38.0,31.4,38.9
182.7,73.7,99.3,85.2,96.8,60.5,37.3,32.3,40.5
163.5,63.5,99.2,76.6,94.4,59.5,37.1,33.0,39.2
174.3,68.8,100.1,85.6,93.4,56.0,37.7,34.5,41.6
172.7,72.0,98.2,87.4,96.4,60.4,38.7,30.7,40.2
187.0,93.6,108.5,100.2,103.3,60.4,40.5,37.3,42.1
169.6,83.9,101.2,98.8,101.4,59.8,42.0,33.4,38.8
177.2,75.6,99.3,89.7,96.4,57.5,40.0,33.0,38.8
175.9,73.0,95.2,93.3,95.4,55.0,39.2,32.6,38.9
167.5,60.2,89.2,78.9,89.0,52.3,34.5,28.2,39.7
167.3,72.1,98.4,89.5,98.5,58.0,40.2,32.8,40.9
161.0,64.8,93.2,89.2,92.8,53.3,38.0,31.8,38.3
167.2,68.3,97.4,86.6,91.7,55.2,36.7,30.6,37.9
167.4,65.3,101.7,84.5,92.4,54.9,38.1,32.6,38.0
176.5,69.0,95.5,82.6,93.3,56.6,36.9,30.7,38.7
155.8,56.9,89.1,85.1,95.1,54.2,35.5,30.2,34.0
152.4,59.7,90.7,93.2,92.2,56.5,36.6,30.2,34.5
164.4,62.9,90.0,85.7,96.2,54.1,37.1,31.9,34.7
158.6,63.2,97.8,88.2,94.9,55.1,36.6,31.6,38.8
160.5,57.3,91.8,82.3,91.7,51.2,31.2,31.1,34.4
158.0,54.0,90.2,78.2,91.2,53.9,35.0,31.0,35.4
161.7,54.2,89.5,74.9,92.2,54.0,34.1,28.0,38.6
153.2,56.3,91.0,84.5,92.6,52.5,33.2,30.5,36.5
150.0,53.7,91.5,85.4,88.7,50.6,33.2,29.9,35.1
155.1,60.0,93.7,88.7,97.7,55.9,35.9,31.6,36.0
158.4,52.7,86.4,74.8,91.3,51.3,32.0,28.0,36.6
164.7,56.4,87.8,75.7,94.5,54.0,34.6,29.0,36.9
172.5,80.1,105.8,90.3,104.4,64.8,40.0,36.8,40.9
164.1,69.1,96.6,88.4,91.2,54.2,39.2,33.8,39.2
169.0,56.0,87.8,76.3,89.1,49.7,36.0,29.5,39.8
170.6,65.3,96.8,82.6,91.2,53.6,38.1,31.6,39.0
167.5,78.8,105.1,95.7,98.2,59.2,41.0,35.5,42.1
166.4,70.7,99.2,94.0,96.2,55.3,37.8,34.3,38.4
166.5,71.8,98.6,93.1,97.6,57.8,38.1,34.5,40.3
166.0,56.0,93.0,78.0,89.4,49.8,34.2,28.5,40.8
167.6,59.0,89.9,81.0,88.6,50.5,34.3,32.2,39.5
170.0,59.4,90.3,74.0,94.4,52.5,35.6,29.0,39.0
168.3,86.1,106.7,105.7,104.6,65.0,44.5,37.1,40.6
172.6,73.3,100.5,90.9,96.6,59.5,38.8,35.1,40.3
169.0,77.7,106.5,96.0,97.7,55.5,36.7,35.0,41.3
170.0,63.6,96.7,82.5,89.7,52.8,35.0,32.7,41.7
168.5,56.9,93.9,85.1,87.1,47.8,30.2,30.9,38.0
176.1,84.7,107.0,99.1,99.1,57.4,43.3,33.3,40.5
171.0,75.3,103.1,95.3,96.9,56.1,40.2,34.1,38.1
174.0,68.0,95.4,87.8,93.3,54.3,36.3,33.1,39.4
167.0,71.6,106.2,88.7,93.5,55.8,39.0,33.8,39.6
166.0,85.1,112.1,113.8,101.0,62.6,39.9,35.7,40.1
167.0,63.3,92.7,81.0,90.6,53.8,35.5,31.0,38.1
173.5,82.5,108.0,95.6,99.0,58.8,43.5,38.0,40.7
172.0,64.5,93.8,83.7,92.1,55.3,37.7,30.1,36.1
172.6,61.0,89.2,84.3,89.4,52.7,34.2,28.7,36.5
172.0,97.7,116.3,106.9,107.8,69.8,43.0,40.3,41.8
172.6,100.5,121.1,115.3,109.2,63.5,44.3,37.4,42.4
169.5,68.9,97.0,85.8,94.9,55.3,40.3,32.1,40.8
169.0,69.5,97.2,88.9,94.0,55.7,36.4,32.9,37.8
174.5,88.6,105.9,98.7,103.5,64.5,40.0,38.7,41.6
170.5,67.2,105.8,88.6,91.0,52.8,35.3,32.7,40.6
154.6,62.1,99.5,90.8,92.4,54.4,34.3,32.0,36.6
172.3,79.2,105.8,86.7,99.4,60.0,40.3,35.9,43.0
163.5,64.1,95.2,81.5,91.6,58.7,39.1,31.2,40.8
168.5,64.7,95.4,89.9,90.9,53.1,34.0,34.0,38.8
181.8,90.5,104.1,103.3,104.6,61.2,41.9,36.4,41.0
172.3,81.5,104.8,97.6,107.2,69.4,40.9,33.8,38.2
164.8,65.4,98.9,89.3,92.5,54.9,36.1,34.0,37.5
161.2,62.5,96.4,89.8,87.7,55.4,36.4,31.5,37.8
170.3,72.1,100.4,87.0,98.0,63.2,39.8,34.6,38.5
163.1,63.9,90.8,87.0,96.3,59.5,37.1,32.4,41.0
177.3,84.0,110.5,105.2,99.8,59.7,38.8,34.1,41.5
171.0,70.6,101.2,93.0,97.5,54.7,35.0,32.2,39.9
162.0,75.0,108.7,98.5,97.6,54.1,38.2,35.6,40.2
169.5,69.6,98.0,85.9,98.0,50.5,38.7,33.3,40.4
177.0,82.2,104.5,98.2,100.5,61.7,39.1,36.2,43.1
171.5,64.8,94.8,84.3,92.3,54.5,36.2,30.8,39.4
167.3,70.8,104.8,90.4,95.0,58.3,38.8,32.7,36.8
167.5,49.5,75.8,70.3,86.8,50.3,35.5,24.1,38.2
167.8,84.2,107.7,105.5,103.6,64.1,38.8,37.3,38.4
158.2,49.5,82.2,73.8,91.8,54.9,33.3,25.7,35.3
153.0,56.7,90.0,79.4,94.8,60.5,33.5,29.7,35.1
162.7,73.0,101.5,88.5,101.3,64.6,38.9,32.1,37.7
157.3,62.9,97.1,85.9,94.5,57.2,37.7,31.5,37.2
154.0,53.9,87.0,72.4,97.3,59.9,34.5,28.4,36.3
163.0,55.2,89.5,73.2,93.2,56.2,34.3,27.7,34.0
156.3,55.4,88.9,79.4,94.0,60.6,35.1,29.2,35.3
155.0,57.5,85.0,78.4,97.0,57.1,36.8,28.4,35.6
154.2,49.7,84.5,74.1,90.7,56.9,32.9,28.1,34.5
153.5,79.2,102.1,102.7,109.3,66.9,41.4,35.7,36.1
168.0,93.6,107.0,106.3,111.2,63.8,46.6,37.7,39.3
156.5,94.0,111.4,110.7,120.5,70.5,43.2,36.2,37.8
150.0,45.8,80.5,71.3,86.9,54.8,32.4,26.6,34.1
162.0,86.9,104.9,105.7,109.9,67.2,42.9,35.6,38.9
162.3,55.5,86.0,77.1,95.9,60.4,33.0,28.7,36.0
161.7,55.1,88.9,73.2,89.3,51.5,35.2,27.8,33.7
157.5,51.6,84.8,72.8,87.4,52.5,33.0,29.7,35.3
158.0,65.9,93.5,87.6,99.6,63.5,38.4,31.4,35.8
157.0,68.0,99.0,91.9,98.4,61.1,37.8,30.9,34.8
152.8,51.3,80.5,68.9,90.9,54.8,36.2,29.7,33.6
153.3,61.1,92.1,87.2,96.0,59.4,33.3,30.2,35.1
143.5,52.4,91.0,85.9,93.5,59.8,34.0,29.8,32.5
160.2,58.6,91.4,84.9,93.5,56.4,34.8,28.4,35.1
156.2,57.1,91.8,84.2,92.8,57.8,34.2,30.8,36.5
153.8,56.4,88.3,81.2,94.7,58.2,34.9,28.5,35.7
161.2,55.8,91.9,76.7,91.5,54.4,32.1,29.0,36.5
157.1,62.6,93.0,78.5,98.4,62.3,37.5,30.0,36.2
164.2,65.9,90.9,83.4,99.0,58.2,38.2,32.8,36.5
158.8,74.9,98.3,94.4,106.0,67.9,38.6,34.7,35.2
162.5,58.6,87.7,74.0,93.8,55.4,36.2,29.0,38.3
158.3,60.7,90.3,80.2,97.9,59.4,36.7,31.2,36.0
156.8,53.6,85.4,79.8,88.0,51.9,34.9,27.8,35.4
161.7,51.7,84.0,70.8,92.5,56.2,33.1,28.2,35.9
160.0,51.5,83.9,69.9,89.7,56.7,35.0,27.0,37.1
153.5,55.9,89.3,81.8,93.3,57.7,33.9,29.2,34.4
162.0,53.4,85.2,75.8,88.9,58.1,33.7,27.0,38.8
160.0,53.9,89.5,85.2,88.1,52.5,30.4,28.9,37.0
161.6,50.3,83.9,70.5,91.3,54.3,33.6,25.8,33.4
155.0,58.2,93.3,81.5,94.1,57.2,33.1,31.3,35.4
156.3,50.3,80.8,71.0,90.0,53.8,34.3,26.7,34.3
156.0,62.9,97.5,92.7,93.7,61.1,34.9,31.2,37.7
160.5,62.0,90.8,80.0,96.8,61.9,39.0,29.1,35.7
152.8,46.8,83.6,74.2,84.2,52.2,32.5,26.9,36.6
165.8,64.2,91.8,83.9,98.6,58.0,35.3,30.0,35.3
147.4,50.6,86.9,76.5,88.4,54.0,34.0,27.6,34.3
155.3,55.3,87.0,79.1,96.1,60.3,33.8,20.3,35.5
151.5,46.7,88.5,72.2,83.3,50.5,31.6,28.0,34.3
164.4,57.1,89.5,71.9,94.4,58.0,34.2,29.1,36.9
155.0,55.4,92.5,84.1,92.8,54.6,34.2,27.5,35.2
158.5,52.0,82.0,67.9,93.7,57.4,34.7,27.4,37.8
154.8,64.0,98.5,91.5,96.7,61.4,35.7,30.7,37.3
157.2,62.6,94.2,86.5,95.7,59.9,36.3,30.6,36.6
153.5,55.6,90.6,83.2,91.7,57.9,34.4,29.5,35.0
157.2,67.7,95.0,85.3,102.9,67.2,37.6,33.0,35.7
159.3,75.3,100.5,91.5,100.8,63.9,40.9,35.0,38.2
161.4,57.9,90.4,83.6,93.5,53.7,35.2,28.8,33.7
147.8,45.6,85.5,75.6,84.8,47.3,31.6,26.7,34.0
152.5,53.8,89.7,77.5,92.0,52.8,35.4,23.5,35.0
160.2,68.3,93.8,86.7,105.8,63.4,37.7,32.5,37.3
163.0,56.1,86.4,76.5,95.9,55.1,34.2,30.5,35.7
162.0,62.7,94.3,82.9,95.9,57.3,36.9,31.9,35.1
164.0,68.3,99.7,88.7,100.9,60.6,39.5,33.0,36.8
159.0,73.6,97.9,85.8,109.0,63.9,43.0,35.5,36.2
152.5,60.4,92.7,86.3,98.0,56.9,34.4,32.0,34.8
157.6,62.8,97.9,84.5,93.9,53.4,34.5,31.5,37.4
156.7,63.8,98.9,89.5,94.6,57.1,33.2,31.7,36.1
155.3,52.1,87.5,76.6,90.0,53.4,33.6,29.0,35.0
151.7,56.8,88.0,84.3,98.2,57.0,35.7,31.9,34.8
171.7,58.2,84.1,72.2,95.4,54.2,36.7,27.6,38.4
166.6,54.1,85.5,72.5,93.5,51.6,33.3,29.1,36.0
159.0,58.1,90.8,80.8,94.7,54.1,36.7,30.5,36.4
152.5,51.9,92.2,81.3,89.7,51.3,35.2,29.1,34.9
155.7,46.3,78.1,68.0,91.9,49.7,33.7,25.8,35.0
156.5,50.7,87.0,74.4,87.4,50.8,34.2,30.1,35.0
166.8,64.9,94.0,79.4,96.8,58.0,38.2,31.6,36.6
159.0,61.3,94.3,84.5,93.8,56.2,34.3,32.8,35.0
165.1,60.7,91.5,78.7,94.6,55.3,36.3,30.3,37.0
156.0,54.4,85.0,76.2,93.3,56.0,35.0,27.5,36.0
154.6,56.7,89.5,76.9,93.9,54.0,36.7,32.2,34.6
155.0,55.6,90.0,81.2,92.0,55.6,35.2,30.6,34.0
155.7,64.3,95.2,90.0,96.4,56.5,36.0,32.0,36.3
161.0,85.1,90.8,80.5,95.5,53.5,34.5,30.2,36.0
158.5,53.3,83.9,72.7,93.2,55.6,35.1,27.7,33.6
151.2,52.3,84.4,79.5,89.3,50.1,34.1,28.8,35.6
169.5,65.3,89.8,80.5,99.4,56.9,35.5,31.0,36.3
160.5,72.8,106.2,100.6,95.9,56.2,36.7,33.1,38.0
154.5,69.5,102.0,94.6,103.7,62.8,37.0,35.0,37.1
149.5,47.3,82.0,72.7,86.0,49.7,32.9,28.4,33.0
158.0,52.4,89.1,76.0,89.7,50.4,32.9,30.0,34.4
158.0,57.3,92.3,88.5,92.7,54.9,33.7,29.5,34.0
165.5,62.4,92.7,76.1,97.7,57.8,38.2,30.5,36.5
161.2,56.1,85.7,73.0,92.8,53.7,35.5,29.0,34.5
155.5,82.7,107.3,107.6,109.5,68.2,43.0,38.2,37.7
166.0,70.6,97.6,87.7,100.2,59.1,37.8,33.4,39.1
169.5,57.2,84.8,74.1,94.8,50.9,34.7,29.0,38.3
155.5,44.9,79.2,64.5,87.3,48.9,30.5,27.8,33.1
156.8,46.6,81.0,70.0,86.4,49.1,31.8,25.8,35.0
153.0,54.4,88.5,79.0,94.8,55.7,37.2,28.6,35.9
156.5,63.9,95.0,90.9,97.5,58.1,36.2,33.6,34.2
151.0,45.2,81.2,70.8,83.0,48.2,33.7,25.0,33.0
159.0,75.0,101.7,91.7,108.2,63.3,39.2,33.3,35.8
162.7,60.9,94.0,85.5,89.9,51.2,34.3,29.7,36.6
162.8,54.5,87.2,78.9,93.1,51.7,33.0,27.5,35.0
158.6,56.5,91.5,79.3,91.4,56.8,36.0,30.1,34.5
153.0,58.7,91.9,86.4,95.2,57.8,35.6,31.6,35.7
160.5,70.6,100.4,86.3,100.7,56.7,39.8,34.5,37.5
151.6,55.5,90.3,77.0,94.5,57.7,36.0,29.7,34.4
156.8,77.0,110.2,102.0,103.7,63.1,40.0,37.0,38.0
168.7,52.6,83.4,69.3,89.8,50.3,34.0,26.8,37.6
163.3,54.5,89.5,79.4,90.9,53.0,32.8,27.6,36.1
160.0,72.7,99.3,97.0,99.4,63.0,38.3,32.5,35.9
161.5,64.1,91.6,83.8,99.0,59.0,35.8,30.8,35.5
152.5,50.8,85.2,78.7,92.7,56.0,33.6,28.2,33.0
155.0,52.8,89.3,75.8,92.0,56.5,32.4,30.1,37.9
152.8,52.0,84.5,73.0,92.0,59.6,35.0,30.3,33.7
159.0,58.2,91.8,80.5,91.9,52.2,35.5,29.3,34.9
160.0,52.8,85.3,77.4,92.6,58.9,33.0,28.5,33.7
161.8,71.5,98.0,89.0,98.4,60.1,41.7,32.6,38.4
140.2,48.5,88.4,78.8,90.0,55.2,33.8,30.0,33.8
161.0,67.1,95.1,92.3,100.5,58.5,37.1,32.2,33.8
150.0,47.0,88.0,69.8,85.0,50.0,31.3,27.0,34.0
159.2,59.9,89.8,79.7,100.9,60.7,35.1,28.7,35.9
160.2,60.0,91.5,83.5,94.9,58.2,43.8,31.0,35.7
157.3,57.6,93.7,85.7,86.8,53.2,32.4,31.4,35.0
160.2,70.2,101.5,95.0,100.5,63.1,36.2,35.4,37.3
166.0,90.4,101.0,91.8,110.8,71.4,43.8,36.9,35.4
163.6,57.1,85.2,69.5,94.8,61.5,35.2,29.0,34.8
158.5,61.3,91.3,75.6,98.6,64.3,37.5,31.3,36.2
156.5,74.4,101.0,94.0,103.0,61.9,40.2,35.3,36.8
156.4,57.5,90.5,85.6,94.5,58.5,35.8,29.3,36.8
166.5,56.5,87.5,74.3,93.1,53.0,33.7,26.6,36.3
159.0,50.9,88.2,69.6,83.8,50.0,33.6,28.5,35.5
157.6,56.7,88.8,83.8,92.3,57.2,34.5,29.8,33.7
156.0,48.1,84.0,75.2,85.5,49.1,31.4,27.2,37.0
159.6,53.5,86.0,74.4,91.8,52.2,35.2,29.5,35.0
159.0,56.5,94.0,80.1,95.3,58.9,33.9,30.1,36.0
164.2,64.8,96.1,87.4,96.3,58.5,35.1,32.2,39.0
177.4,80.9,108.8,94.5,100.5,61.3,39.3,34.8,42.8
179.8,83.8,105.0,93.8,97.6,61.2,41.3,36.3,40.7
184.8,83.5,107.9,90.3,104.5,60.6,39.2,36.1,45.2
183.0,76.2,98.2,93.5,97.0,57.5,37.1,35.0,39.5
175.6,87.3,109.3,100.3,102.5,62.8,42.5,34.4,41.4
168.0,69.1,100.3,97.4,94.8,58.5,38.3,32.0,38.8
173.7,83.2,104.3,100.6,99.6,61.4,39.2,35.9,39.8
169.5,81.7,103.7,100.4,103.5,63.5,41.1,36.4,37.0
176.2,59.2,87.5,71.0,93.4,56.7,35.1,30.6,40.6
154.0,58.6,91.5,85.8,87.3,54.2,36.6,29.4,38.7
171.5,60.8,94.0,82.7,90.2,54.6,34.1,30.7,38.8
175.6,72.4,97.1,88.5,97.3,57.9,39.1,32.7,41.2
171.0,77.8,105.7,93.3,97.9,56.7,37.5,34.5,40.8
164.0,66.4,99.0,91.8,94.8,54.6,36.4,33.9,38.3
173.7,76.3,106.0,97.4,96.9,55.0,35.4,35.5,41.5
170.0,92.0,114.2,110.2,102.8,62.2,40.1,40.2,39.8
172.8,64.0,94.3,81.7,91.3,54.5,35.7,31.0,39.0
161.7,59.4,91.9,87.4,88.8,52.8,34.1,30.3,36.8
180.0,97.2,114.0,101.7,106.1,67.2,41.1,40.0,43.3
162.0,62.8,98.7,88.0,93.0,54.9,33.5,32.1,37.9
178.1,90.2,113.5,96.0,103.0,65.0,44.4,35.6,43.6
182.0,98.8,111.5,100.8,111.0,67.5,46.4,37.6,43.6
172.5,66.1,105.0,82.2,92.5,54.7,34.6,34.7,40.3
177.5,65.9,93.5,76.4,92.1,56.2,36.9,33.3,40.7
171.5,76.9,105.9,91.3,104.2,65.8,38.6,35.2,41.3
173.6,68.4,97.4,88.8,95.4,59.4,35.3,33.0,40.4
173.0,93.1,115.5,102.5,108.5,64.6,45.4,38.7,40.4
166.5,73.0,96.4,92.7,94.4,57.4,39.8,35.2,39.3
167.5,62.8,95.5,84.3,95.3,55.0,33.7,33.0,37.3
172.6,75.2,102.5,96.5,95.0,55.5,36.1,34.0,37.6
178.7,78.8,105.0,93.0,101.9,59.4,40.8,33.1,40.8
163.3,63.1,95.8,88.7,92.5,53.2,36.1,32.2,39.8
175.0,94.8,114.3,107.4,108.5,68.7,41.3,37.6,44.1
168.0,78.2,106.3,96.4,97.4,60.0,39.7,35.3,40.7
162.0,60.7,95.3,79.5,90.3,53.8,34.6,31.7,39.8
158.8,62.4,98.3,86.1,88.8,56.7,38.0,34.6,38.6
177.7,62.5,94.0,82.5,91.4,54.1,34.6,32.1,38.2
173.2,79.3,103.0,99.3,100.3,61.1,39.1,34.5,37.8
158.3,57.7,89.7,77.3,91.4,59.1,36.4,30.1,36.5
157.0,56.9,89.5,79.2,95.2,60.3,34.5,29.1,35.2
157.3,59.2,89.7,84.8,92.9,58.3,35.8,30.8,35.9
155.7,79.6,102.7,102.2,109.7,74.7,43.3,32.0,35.9
164.0,52.7,89.7,70.5,91.2,51.7,34.4,28.0,35.8
153.5,52.3,90.5,75.5,87.7,55.6,33.8,29.8,35.1
160.3,55.7,88.2,70.8,92.8,55.0,36.3,29.3,36.8
166.8,74.8,99.5,86.8,103.1,66.0,40.7,32.7,36.0
159.5,62.1,96.5,80.0,96.2,58.4,36.0,31.2,37.4
156.0,54.3,89.6,79.3,91.2,57.4,35.4,30.4,36.1
173.5,81.0,107.1,98.0,97.9,58.8,36.8,34.5,40.4
167.5,74.4,99.3,99.7,94.7,56.7,37.4,32.8,40.4
168.0,64.2,97.4,88.6,91.4,54.8,34.1,32.2,37.5
177.7,84.1,103.8,98.7,101.6,59.7,40.8,34.0,42.5
172.3,69.7,98.2,84.5,94.0,56.6,38.0,33.7,39.0
166.3,67.6,101.8,89.0,95.9,57.5,36.5,33.3,37.9
167.0,65.8,97.3,90.5,92.3,54.8,38.4,32.2,37.9
176.0,80.7,100.5,98.2,102.7,59.4,41.8,34.1,40.4
170.0,60.2,96.1,79.5,91.3,49.8,36.2,30.2,38.3
179.0,86.7,110.7,90.5,99.9,59.6,43.3,36.3,42.3
163.6,67.8,98.2,92.0,89.2,52.1,38.3,31.7,40.4
165.7,76.4,100.0,99.9,95.6,56.8,37.2,34.2,38.7
172.0,75.9,97.8,95.4,94.0,53.4,38.0,31.4,37.1
178.1,82.4,109.8,95.5,96.3,56.5,42.4,36.4,42.8
162.5,54.2,84.7,81.6,87.7,48.9,32.8,26.5,37.1
173.0,85.1,108.3,96.4,104.5,61.3,41.2,35.2,40.1
171.5,61.9,93.8,83.5,88.3,51.7,34.6,30.8,39.1
163.5,54.5,88.0,80.6,84.4,48.6,34.7,29.2,37.5
166.5,72.7,103.2,92.3,95.7,54.8,37.9,34.5,41.8
171.0,73.3,100.2,88.2,95.5,56.0,40.0,34.0,39.3
177.3,72.5,95.2,81.8,100.2,59.5,37.6,33.0,37.3
178.8,84.4,100.4,101.2,97.5,60.8,40.3,34.0,42.7
171.3,71.0,96.5,89.5,95.7,58.2,38.4,33.8,38.9
165.5,75.8,105.7,95.5,95.5,59.7,41.1,34.8,39.2
173.3,63.4,102.3,71.5,90.4,52.4,35.0,32.6,38.9
180.8,65.4,97.5,77.4,91.4,50.8,35.7,29.8,44.6
153.2,62.2,97.5,90.8,94.0,54.6,35.0,32.0,34.6
160.1,74.1,106.0,95.0,101.8,61.8,39.2,37.3,37.8
157.2,61.0,91.0,78.4,96.3,58.5,37.0,30.2,36.4
164.4,46.5,80.4,66.8,83.6,46.9,31.9,26.0,36.9
155.0,57.7,94.4,85.7,91.2,49.1,33.7,29.8,36.8
159.5,61.5,91.0,86.3,92.5,54.0,37.0,29.5,37.0
158.8,45.1,80.5,63.9,85.5,49.6,33.2,24.3,33.1
154.0,89.5,107.5,104.5,112.2,71.2,42.1,39.5,36.2
153.5,58.3,91.5,83.5,96.7,58.5,35.6,30.5,34.8
164.0,61.1,90.3,77.4,98.8,53.1,34.5,29.9,36.9
162.0,61.8,91.0,83.9,94.4,53.2,35.2,29.8,36.8
154.6,48.6,86.9,69.7,86.7,49.7,32.8,27.2,34.9
156.8,57.2,94.0,78.5,92.7,53.5,34.4,30.8,35.7
155.5,52.5,86.5,71.8,88.5,52.2,35.2,28.4,35.3
158.5,57.7,89.0,85.6,92.9,53.1,32.8,29.5,37.5
163.1,66.0,95.9,87.5,96.3,56.2,35.1,33.0,37.1
154.0,44.5,76.0,62.7,87.9,48.8,33.5,24.3,35.9
161.3,52.6,86.4,70.7,92.4,53.6,33.6,28.2,36.8
165.7,50.2,84.9,68.2,87.2,48.3,31.1,27.6,36.5
158.4,49.4,84.5,70.5,88.3,49.6,34.0,28.2,35.5
157.0,64.5,96.4,91.9,99.8,58.5,37.7,34.1,37.7
163.8,62.5,90.8,79.1,95.6,56.1,36.6,30.5,36.6
159.5,57.9,91.0,80.2,95.4,55.9,35.2,30.5,36.0
165.0,63.8,89.7,75.7,98.5,57.2,39.6,30.7,35.9
166.8,57.3,82.5,75.8,95.5,55.1,35.4,27.8,34.6
154.2,74.9,100.6,100.2,107.0,63.0,41.5,33.0,35.2
160.0,48.5,80.5,72.0,87.3,49.0,31.2,27.7,35.3
171.4,77.0,102.6,95.2,98.5,59.1,38.6,34.6,41.0
170.8,73.9,100.4,87.6,97.8,59.3,39.1,33.1,39.5
171.4,62.5,93.8,82.8,91.5,53.0,34.0,33.2,39.3
180.0,77.9,99.8,92.5,99.5,61.2,38.7,34.1,40.5
179.5,80.2,102.8,94.3,96.0,60.3,38.7,33.1,40.5
169.8,78.8,105.4,94.1,93.4,55.1,41.1,36.0,39.6
161.0,65.3,98.8,92.7,95.1,55.2,37.8,33.5,40.5
163.0,75.3,108.0,100.2,95.9,58.1,37.9,34.9,37.8
165.0,71.7,102.9,95.8,98.0,57.2,36.5,33.4,40.2
174.0,85.3,110.4,96.7,100.4,61.0,40.5,36.0,42.8
168.3,68.6,101.3,86.3,93.0,54.8,36.5,32.9,38.6
168.5,75.8,104.4,94.2,100.0,60.6,39.0,32.8,41.3
172.2,67.0,95.3,81.1,93.9,56.3,38.1,32.7,36.9
178.6,74.5,102.0,90.9,98.9,57.5,36.2,33.9,41.1
181.0,74.8,102.4,86.7,98.8,57.2,37.3,35.9,40.3
174.1,75.7,102.8,91.5,99.6,62.1,37.6,34.8,39.3
176.5,70.3,98.5,88.4,94.4,54.2,33.9,34.4,41.8
158.5,68.2,101.2,93.6,93.6,55.6,37.7,32.8,38.1
172.4,76.8,102.3,94.8,97.8,61.0,36.2,34.1,39.5
173.5,64.2,93.3,80.1,91.7,54.1,36.3,31.4,39.2
171.8,88.3,112.4,97.9,106.3,63.8,42.6,37.6,40.6
170.5,67.1,93.5,84.5,94.3,56.7,35.4,31.3,39.8
167.1,67.7,97.4,86.1,93.3,57.7,38.2,35.6,37.5
168.1,66.2,95.2,81.8,91.7,54.6,36.2,33.0,39.3
174.3,84.4,105.5,99.5,100.2,61.6,41.0,35.8,39.9
176.6,66.5,101.8,74.6,95.7,54.7,36.1,32.8,42.6
